,file,genotype,channel,params,slope,threshold,y_min,y_max,asymptote,RMSE,R2,log_like,Subject
100,F:\Fmr1 SD Tanks\WT\BA190313I\Block-3,WT,2,"[ 35.79692533  15.89406134  29.68460517 185.28825564 -74.65198088
  34.34193611]",2.0616305821313414,43.04347826086956,48.993566843926274,161.03870717715134,75.65217391304348,62.97786068661768,-0.8299049924728039,,14
101,F:\Fmr1 SD Tanks\WT\BA190313I\Block-3,WT,3,"[ 47.25830851  -6.08273024  32.94525528 144.91331016 -72.11947258
  26.08679932]",1.5192850745688193,40.434782608695656,43.041069791891914,128.91370444143385,74.34782608695652,51.63730086804468,-1.0110569159994016,,14
102,F:\Fmr1 SD Tanks\WT\BA190313I\Block-3,WT,5,"[ 33.32356014  23.02833498  34.82480782 175.49321539 -68.76855339
  36.5527038 ]",1.7110506225195088,44.34782608695652,39.47351397016909,136.18507089518477,78.26086956521739,50.20985114857161,-0.695882749223163,,14
103,F:\Fmr1 SD Tanks\WT\BA190313I\Block-3,WT,6,"[ 160.40590094  -83.47202156   62.58880926  201.27017628 -158.43506237
   13.52887705]",1.4486914345748079,41.73913043478261,35.5736308419842,123.75484859871163,78.26086956521739,51.95984269295371,-0.978392068529301,,14
104,F:\Fmr1 SD Tanks\WT\BA190313I\Block-3,WT,7,[16.24017524 77.84603824  8.52535673 45.84621308 -2.19082977 49.39564541],0.7728640124656506,62.608695652173914,14.907004000768989,40.109091363779335,82.17391304347827,13.039759250017076,-0.6694193642829824,,14
105,F:\Fmr1 SD Tanks\WT\BA190313I\Block-3,WT,10,[18.06323253 89.632305    9.56490366 65.90696192 -3.34636857 20.85674399],0.6704352842266575,61.30434782608696,14.752951816091512,42.44484399067083,86.08695652173913,12.476953886757991,-0.5080697212793133,,14
106,F:\Fmr1 SD Tanks\WT\BA190313I\Block-3,WT,11,"[ 80.58954861  -6.00173895  28.96567592 221.28299782 -85.59330601
  25.16469964]",2.106986329861216,37.82608695652174,94.84677444370935,209.3569010666015,70.43478260869566,72.57006367600373,-0.9929349929443347,,14
107,F:\Fmr1 SD Tanks\WT\BA190313I\Block-3,WT,13,"[ 17.08732394  76.6116234   26.16551912  70.06976735 -14.34172629
  56.76356232]",0.7144068711790672,60.0,15.856123185731835,43.811174666651866,83.47826086956522,13.839345709455843,-0.5946533815289576,,14
108,F:\Fmr1 SD Tanks\WT\BA190313I\Block-3,WT,15,"[ 35.37782261  17.72691193  35.39571714 162.33082806 -72.28126732
  34.60202981]",1.6308834885682422,44.34782608695652,34.328453822460446,126.50882491544803,78.26086956521739,49.842459027195005,-0.7641622524873448,,14
109,F:\Fmr1 SD Tanks\WT\BA190313I\Block-3,WT,16,"[ 33.80793756  11.6736328   35.71258832 175.90689781 -77.69416408
  32.62587968]",1.785330223786434,43.04347826086956,39.35987290239929,140.26984207293685,76.95652173913044,55.35863753479987,-0.8107562592995452,,14
110,F:\Fmr1 SD Tanks\WT\BA190313J\Block-3,WT,3,"[-23026.97038136   -170.91411594     26.72378066    210.93868892
    -78.16766369     25.71584965]",1.7818481854569186,39.130434782608695,116.17941901886677,205.27182829171272,69.1304347826087,59.512131867928424,-0.9424460383823952,,14
111,F:\Fmr1 SD Tanks\WT\BA190313J\Block-3,WT,7,[22.35594913 66.33976383  7.96523409 55.27766331 -8.35027377 65.76234919],1.3058307041114214,63.91304347826087,22.363897613888284,53.590284016552715,78.26086956521739,17.550847136317017,-0.7545958673152953,,14
112,F:\Fmr1 SD Tanks\WT\BA190313J\Block-3,WT,9,[11.34985661 81.9196295   6.81657124 41.13501019 -1.77918704 61.60830866],0.982246669341476,70.43478260869566,10.67401641729751,34.162523727637144,84.78260869565217,11.774774928164739,-0.6161879496941474,,14
113,F:\Fmr1 SD Tanks\WT\BA190313J\Block-3,WT,10,[11.28882445 82.38669586  8.81649431 45.67781953 -2.25728234 64.16939411],1.0101286836074006,70.43478260869566,11.291831001691099,35.44708213143327,84.78260869565217,12.23615561157559,-0.6817055569085544,,14
114,F:\Fmr1 SD Tanks\WT\BA190326A\Block-3,WT,1,"[ 82.2191195   45.7573278    8.74392358 156.40770241  40.66006512
  29.27416963]",1.0519213479549547,15.652173913043478,82.76268147724738,155.93981872628774,57.391304347826086,78.92744208795418,-0.6192790057775153,,15
115,F:\Fmr1 SD Tanks\WT\BA190326A\Block-3,WT,2,"[ 54.29343605  55.3375044    9.45183162 103.25567446  24.52051515
  30.97455922]",0.5601208384485621,16.956521739130434,54.54754037288826,102.03604624135329,67.82608695652173,58.68888953027892,-0.4395618949425857,,15
116,F:\Fmr1 SD Tanks\WT\BA190326A\Block-3,WT,4,[30.42860306 64.05987525  6.89514617 47.13512627  5.45636265 36.68577612],0.5006521031104096,53.47826086956522,30.430148647499415,46.75576070544755,73.04347826086956,19.873641571578187,-0.4062423585746229,,15
117,F:\Fmr1 SD Tanks\WT\BA190326A\Block-3,WT,5,"[ 23.59877079  29.04241354  12.56251157  56.43839116 -14.94994749
  53.02966792]",0.32232796780741796,16.956521739130434,26.557170217852583,55.987115104616834,71.73913043478261,38.07932193865851,-0.3283692674898442,,15
118,F:\Fmr1 SD Tanks\WT\BA190326A\Block-3,WT,6,[28.47684285 26.93733726 10.4932349  48.65700273 -7.84259256 52.89273489],0.2202943550753591,15.652173913043478,29.91536347195941,48.59249357617463,66.52173913043478,15.382113114495583,-0.5573247814024926,,15
119,F:\Fmr1 SD Tanks\WT\BA190326A\Block-3,WT,7,"[  2.14723858   7.94697958  22.47360485  26.2396098  -11.88312213
  55.48447527]",0.08929823674643457,13.043478260869566,11.493394861600942,21.976231349225873,83.47826086956522,7.2781444738422785,-0.43533254557937795,,15
120,F:\Fmr1 SD Tanks\WT\BA190326A\Block-3,WT,10,[10.45074353 76.46596544 17.19910481 23.30498081 -3.9171995  57.59906746],0.2901251426041486,63.91304347826087,9.158896762682518,18.61949923890476,83.47826086956522,6.308968756575404,-0.2677204256323067,,15
121,F:\Fmr1 SD Tanks\WT\BA190326A\Block-3,WT,11,[46.63503983 55.0930112  10.12779223 95.71628129 27.10147208 32.15209926],0.5564638593563407,16.956521739130434,47.02274581744619,94.20120345852725,67.82608695652173,43.693498950358865,-0.5632403533676886,,15
122,F:\Fmr1 SD Tanks\WT\BA190326A\Block-3,WT,12,[23.40906051 58.38036307 10.70530151 48.05947319  8.88673186 31.05472591],0.2666995998451272,18.26086956521739,23.646417522812403,46.837687074562595,70.43478260869566,26.39821652510499,-0.4393943519929919,,15
123,F:\Fmr1 SD Tanks\WT\BA190326A\Block-3,WT,13,"[ 12.53605957 349.06107021 122.64474767 656.21470565 -60.04859381
 146.84682536]",0.1766006991966745,50.869565217391305,18.463834554323185,28.06169864109897,83.47826086956522,9.395263953539233,-0.3578711442321518,,15
124,F:\Fmr1 SD Tanks\WT\BA190326A\Block-3,WT,14,[34.24518958 51.37297272  9.47602386 80.6502402  20.3399893  30.63999871],0.5955983235204748,18.26086956521739,34.55861019238611,79.87587393850919,63.91304347826087,50.78275599766187,-0.5263310017098413,,15
125,F:\Fmr1 SD Tanks\WT\BA190326A\Block-3,WT,15,[21.03722038 59.57770475  8.58463391 50.90205921 11.96644513 30.17490173],0.34172312350978334,19.565217391304348,21.090944222029197,50.063122084815184,70.43478260869566,36.19891051988511,-0.3700357806441372,,15
126,F:\Fmr1 SD Tanks\WT\BA190326A\Block-3,WT,16,"[ 54.25606333  48.90967449   9.4255429  110.64341106  26.64725373
  29.28255714]",0.7248164825475584,15.652173913043478,54.78250683450104,109.93158702833702,61.30434782608696,61.9739245184831,-0.5293649843673618,,15
127,F:\Fmr1 SD Tanks\WT\BA190326C\Block-3,WT,1,"[ 70.16533307  63.83079926  10.1891091  233.59762807 -19.29645067
  59.23358626]",4.349383908973125,54.78260869565217,70.47566427550282,221.75858284848115,75.65217391304348,74.49905954090161,-0.4613078057356572,,15
128,F:\Fmr1 SD Tanks\WT\BA190326C\Block-3,WT,2,"[ 47.21055553  70.0783133    9.21848151 169.56114682  -8.23712442
  58.05108394]",3.361990163119836,60.0,47.27163705588552,156.90175107066278,79.56521739130434,52.85491738340677,-0.4427066770244179,,15
129,F:\Fmr1 SD Tanks\WT\BA190326C\Block-3,WT,3,"[ 54.39043492  58.0804729    9.62080458 201.4419954  -34.94665749
  60.20857043]",4.061511183460983,53.47826086956522,54.74087369475857,196.01082790209702,74.34782608695652,74.16035760634944,-0.5687364118523022,,15
130,F:\Fmr1 SD Tanks\WT\BA190326C\Block-3,WT,4,"[ 14.07477089  77.0088204   18.61285084  81.09154117 -10.66787392
  54.35423774]",1.1624193585581672,60.0,14.160659293394563,57.119635587935534,82.17391304347827,22.00501026995931,-0.684782779531794,,15
131,F:\Fmr1 SD Tanks\WT\BA190326C\Block-3,WT,5,"[ 29.33414288  72.99917438  10.07156445 125.67264625  -6.22716621
  58.25837665]",2.489951465375045,61.30434782608696,29.40264467705042,110.59671420014973,80.86956521739131,38.53154047658133,-0.5212411417975455,,15
132,F:\Fmr1 SD Tanks\WT\BA190326C\Block-3,WT,6,"[ 47.77957026  57.35317206   9.67428462 184.01345403 -38.52112742
  59.97881532]",4.0188847076317185,54.78260869565217,48.141356665807905,179.1919449581465,74.34782608695652,70.93801929750403,-0.6671903467732769,,15
133,F:\Fmr1 SD Tanks\WT\BA190326C\Block-3,WT,7,[ 9.73071244 71.32096302  9.61336174 44.96651651 -4.13434505 58.64160293],1.0890983255648108,62.608695652173914,9.751833613524049,40.530699336007814,79.56521739130434,17.359430066767448,-0.7187260540105096,,15
134,F:\Fmr1 SD Tanks\WT\BA190326C\Block-3,WT,8,[14.29245049 93.10873283 22.28270555 71.24850948  6.4400484   6.31231607],0.5054578113700172,60.0,21.013951548565643,40.79273547174023,83.47826086956522,11.488740609600365,-0.5806697932721212,,15
135,F:\Fmr1 SD Tanks\WT\BA190326C\Block-3,WT,10,[27.91684762 68.67502577 14.64353737 64.45978757 -8.93739783 54.73086899],0.9280477167422158,60.0,26.797815489172134,57.06024103511393,79.56521739130434,17.184873588761175,-0.7372879240891406,,15
136,F:\Fmr1 SD Tanks\WT\BA190326C\Block-3,WT,11,"[ 54.38039076  61.83085089   8.7301961  191.43250609 -33.85921999
  62.59738813]",4.319381540603303,58.69565217391305,54.49538298984144,185.9548211821159,76.95652173913044,70.79622826382986,-0.6537168690781328,,15
137,F:\Fmr1 SD Tanks\WT\BA190326C\Block-3,WT,12,[12.44529011 72.54076042 10.16835653 61.65797171 -3.84690434 56.89068643],1.2776152541745254,61.30434782608696,12.48450759797609,54.14587458192801,80.86956521739131,21.543956673617576,-0.6650716010982192,,15
138,F:\Fmr1 SD Tanks\WT\BA190326C\Block-3,WT,13,"[  9.05420694  73.19630657  19.10293963  55.66732246 -11.35656816
  57.22532513]",0.8908702313123087,61.30434782608696,8.404626286067014,39.39141694040819,82.17391304347827,15.784730385587574,-0.7025551615535108,,15
139,F:\Fmr1 SD Tanks\WT\BA190326C\Block-3,WT,14,"[ 92.91569191  56.08865454   8.23914536 266.53086585 -53.2255174
  60.45903702]",4.903340510140229,52.173913043478265,93.10738778278169,263.6583620485288,73.04347826086956,88.80834062227949,-0.46653025512241975,,15
140,F:\Fmr1 SD Tanks\WT\BA190326C\Block-3,WT,15,"[ 43.99805211  67.30083917   8.37772359 154.04095945 -15.06073319
  61.64072483]",3.9517727495078296,61.30434782608696,44.033746471176705,147.12347037138093,76.95652173913044,50.472206030132995,-0.45349740280582385,,15
141,F:\Fmr1 SD Tanks\WT\BA190326C\Block-3,WT,16,"[ 80.33989739  63.94620385   8.98938897 239.40023351 -21.59426832
  59.7802913 ]",4.9465105683154755,57.391304347826086,80.4692710173219,231.015244835619,75.65217391304348,74.62826831257152,-0.43113835515360766,,15
142,F:\Fmr1 SD Tanks\WT\BA190326E\Block-3,WT,1,"[ 15.0476193   19.99540975   0.30890621  23.93197274   2.31842934
 140.13477231]",4.086802581366983,19.565217391304348,15.047619298700116,23.931972736454426,20.869565217391305,14.959157927706283,-0.36453556067027604,,15
143,F:\Fmr1 SD Tanks\WT\BA190326E\Block-3,WT,2,[19.3521274  56.45466916 10.20896396 39.56656991 19.82534129 33.76190336],0.21705812540654276,15.652173913043478,19.51561054486519,41.22142308551946,75.65217391304348,25.67976790899651,-0.4101423498712802,,15
144,F:\Fmr1 SD Tanks\WT\BA190326E\Block-3,WT,4,[ 8.51788452 51.24021118  9.62270955 21.48259193 10.42294832 30.80980101],0.15268473489847717,14.347826086956522,8.642633990248976,21.255720786210134,63.91304347826087,15.990642948772622,-0.4106749120495221,,15
145,F:\Fmr1 SD Tanks\WT\BA190326E\Block-3,WT,5,[13.69474127 47.48817002 10.24270281 33.88794865 18.95401724 30.84948006],0.4622547475076743,13.043478260869566,14.091798413382367,36.199634163749394,41.73913043478261,25.60078636236031,-0.41449666589916223,,15
146,F:\Fmr1 SD Tanks\WT\BA190326E\Block-3,WT,6,"[ 28.06070393  91.30283566  -8.02730511  12.93233889  14.9740129
 154.50507258]",0.2906998136895216,73.04347826086956,12.932512710270654,19.884029994150524,87.3913043478261,5.052104789556254,-0.20927492757377975,,15
147,F:\Fmr1 SD Tanks\WT\BA190326E\Block-3,WT,7,[ 8.09772832 56.70139448  9.19823976 20.28124195 10.1285761  31.22056885],0.13579515497033687,15.652173913043478,8.155204820804546,19.963479166051226,67.82608695652173,14.748827761730233,-0.43449366405397294,,15
148,F:\Fmr1 SD Tanks\WT\BA190326E\Block-3,WT,8,[25.20642231 37.44612238 11.59022863 36.20181356 -8.35744365 59.32108982],0.11181294305064651,23.47826086956522,25.62446837437435,35.833476218129036,78.26086956521739,11.127941924172836,-0.2314038837325083,,15
149,F:\Fmr1 SD Tanks\WT\BA190326E\Block-3,WT,9,[21.48299436 77.20649889  1.20404237 30.00015787  2.00933167 68.64541395],0.4353111168885877,67.82608695652173,21.482994355849197,29.999950990625912,79.56521739130434,7.0152774799608455,-0.25101599268259633,,15
150,F:\Fmr1 SD Tanks\WT\BA190326E\Block-3,WT,10,"[ -47.56402406 -163.06302231    6.80273264   19.73425767  -10.19348214
    5.05339484]",0.7812732391058704,9.130434782608695,9.543737164489466,19.73425767456603,16.956521739130434,13.071772980970536,-0.4555138139534485,,15
151,F:\Fmr1 SD Tanks\WT\BA190326E\Block-3,WT,11,[11.79365079 70.39831556  0.31849114 16.57142856  2.61835431 20.20900657],0.05494444435778135,19.565217391304348,11.793650793650786,16.571428563892642,71.73913043478261,5.260121149307513,-0.24838081087408925,,15
152,F:\Fmr1 SD Tanks\WT\BA190326E\Block-3,WT,13,[10.90402687 54.08196221  9.33197477 26.64096282 12.71919265 31.34239983],0.41442706087587844,15.652173913043478,10.996933476334855,26.312716160878193,37.82608695652174,18.636329599851177,-0.44394691621155813,,15
156,F:\Fmr1 SD Tanks\WT\BA190326G\Block-3,WT,1,"[ 62.5794752   35.27449074  14.42853637 176.80544752 -44.91668162
  54.8661311 ]",1.1535331340167752,22.17391304347826,71.6646364076024,171.97186545253936,74.34782608695652,61.975101699002416,-0.6692344793839928,,15
157,F:\Fmr1 SD Tanks\WT\BA190326G\Block-3,WT,2,"[ 43.08088481  65.81975768   9.16870586 101.27711739  22.0023842
  28.3724779 ]",1.3093619911563332,50.869565217391305,43.30850458615596,97.39084769913495,75.65217391304348,37.84914342996738,-0.5629418854326611,,15
158,F:\Fmr1 SD Tanks\WT\BA190326G\Block-3,WT,3,"[ 56.80869427  58.67984002  12.07120932 177.34246105  25.7174204
  31.52701353]",1.3362205466588029,22.17391304347826,58.583858927863204,168.9672953909817,71.73913043478261,67.47339987300762,-0.5592338733369253,,15
159,F:\Fmr1 SD Tanks\WT\BA190326G\Block-3,WT,4,"[ 17.27714294  52.1479194   14.18445483  50.91178985 -15.32195098
  60.60686165]",0.8842574471860883,61.30434782608696,18.10587351419029,46.9403554876497,80.86956521739131,19.409288084302332,-0.5907804080657475,,15
160,F:\Fmr1 SD Tanks\WT\BA190326G\Block-3,WT,5,"[  5.79521254  25.17300917  15.3296566   40.78898976 -19.56020087
  54.41218566]",0.5065600425959146,45.65217391304348,11.434489672462316,38.96492677006637,78.26086956521739,18.378153477811775,-0.49861244503114976,,15
161,F:\Fmr1 SD Tanks\WT\BA190326G\Block-3,WT,6,"[ 37.44602887  38.38678906  13.68110061 157.26231106 -36.33541233
  58.09171605]",1.2727010242264296,23.47826086956522,44.27235552414685,152.17526844769196,74.34782608695652,65.79488804085565,-0.49205009546414646,,15
162,F:\Fmr1 SD Tanks\WT\BA190326G\Block-3,WT,7,[ 8.79173426 89.98476025 13.29920142 48.82773436  1.58549506 23.33930234],0.5019998255637151,61.30434782608696,9.177737888333303,28.82120932343519,84.78260869565217,12.58939622472906,-0.538784964231799,,15
163,F:\Fmr1 SD Tanks\WT\BA190326G\Block-3,WT,9,"[  7.1719577   61.21000613  20.42491684  47.05489516 -17.41042894
  71.29206935]",0.5750115337038428,66.52173913043478,9.029782020766426,27.780158119804774,86.08695652173913,10.707450020675974,-0.4760116054488721,,15
164,F:\Fmr1 SD Tanks\WT\BA190326G\Block-3,WT,10,[13.63491687 93.24187345  9.53372465 60.6390853   1.80416749 25.79378178],0.747316175579193,70.43478260869566,13.684003471437457,33.17920805176422,86.08695652173913,11.61889109102472,-0.48443949308940804,,15
165,F:\Fmr1 SD Tanks\WT\BA190326G\Block-3,WT,11,"[ 43.6194049   58.40285555  12.46550234 147.83447698  22.07808457
  32.61975828]",1.1486398560105977,22.17391304347826,45.29211146430657,140.1797517434429,71.73913043478261,60.575971948299824,-0.4929971769784973,,15
166,F:\Fmr1 SD Tanks\WT\BA190326G\Block-3,WT,12,"[ 20.69516991  35.40520776  15.19424193  75.00389572 -27.28095082
  56.71037923]",0.4877175561846354,22.17391304347826,25.484137644068728,71.0751265917629,78.26086956521739,29.85095471124179,-0.5382720630093092,,15
167,F:\Fmr1 SD Tanks\WT\BA190326G\Block-3,WT,13,"[ 10.07577339  60.70883501   6.88588981  27.75867977 -10.17538121
  69.54564254]",0.8846859957109348,69.1304347826087,10.07839501657588,27.38746884570286,80.86956521739131,12.464856512870785,-0.616648948741626,,15
168,F:\Fmr1 SD Tanks\WT\BA190326G\Block-3,WT,14,"[ 72.63080993  58.98487988  11.72822111 199.89569894  28.58881937
  29.92985039]",1.3787563842183066,20.869565217391305,74.55975695632512,191.45431996613806,71.73913043478261,68.9490606466219,-0.605353685098736,,15
169,F:\Fmr1 SD Tanks\WT\BA190326G\Block-3,WT,15,"[ 24.72600711  30.37124686  15.52434567  87.93354208 -32.3163398
  54.46133368]",1.082390319650497,48.26086956521739,32.486264011541735,84.25275756004378,76.95652173913044,34.86100052947967,-0.5961235740447888,,15
170,F:\Fmr1 SD Tanks\WT\BA190326G\Block-3,WT,16,"[ 46.63536809  42.99215092  17.19883519 141.56163449 -31.14460608
  60.7990051 ]",0.8371998396941341,26.086956521739133,53.77798947608692,128.39797518795538,79.56521739130434,45.052196461605185,-0.6253124871807663,,15
171,F:\Fmr1 SD Tanks\WT\BA190326I\Block-3,WT,1,"[ 61.40185545  51.80485303   9.65624735 214.6324145  -48.93699407
  57.88513554]",3.4372115591885106,45.65217391304348,62.11531487144884,211.55929570573193,71.73913043478261,73.7014047472398,-0.5570231114050326,,15
172,F:\Fmr1 SD Tanks\WT\BA190326I\Block-3,WT,2,"[ 51.76180718  54.8153728   10.17058686 186.92101846 -43.1341507
  59.70338919]",3.515318364170995,52.173913043478265,52.3758441567584,182.28978370220815,74.34782608695652,61.15213383704819,-0.4522966828667634,,15
173,F:\Fmr1 SD Tanks\WT\BA190326I\Block-3,WT,3,"[ 85.16414827  45.02477984   8.17715518 239.90879652 -64.22862796
  55.79181773]",2.7153929667651413,33.91304347826087,85.79012389522147,239.26885679933815,67.82608695652173,80.74064598323518,-0.6461143813017922,,15
174,F:\Fmr1 SD Tanks\WT\BA190326I\Block-3,WT,4,"[ 12.20405536  62.32637941  12.36773949  78.41559405 -14.85911168
  62.32822477]",1.4869452003471832,56.08695652173913,12.63013026907574,70.8149424565742,79.56521739130434,26.03536759991936,-0.535492865850445,,15
175,F:\Fmr1 SD Tanks\WT\BA190326I\Block-3,WT,5,"[ 31.25434977  56.66464318  11.33286566 135.92837186 -33.59435854
  60.60768383]",2.8049049754932325,56.08695652173913,31.95487737209085,129.5167895631598,76.95652173913044,44.52760047889498,-0.4905378314780846,,15
176,F:\Fmr1 SD Tanks\WT\BA190326I\Block-3,WT,6,"[ 16.02452844  57.18588469  11.41140749 132.20861838 -28.99908439
  63.38874396]",1.9743519798853004,45.65217391304348,16.793452630176326,124.09519066742094,78.26086956521739,52.49871384135069,-0.7946435729588752,,15
177,F:\Fmr1 SD Tanks\WT\BA190326I\Block-3,WT,7,"[ 16.17888052  50.62249216  11.35958927  72.51527849 -21.58255812
  58.55076719]",1.295668863929239,50.869565217391305,16.825097404750323,70.34185482791456,75.65217391304348,26.82604539992479,-0.6669663624248758,,15
178,F:\Fmr1 SD Tanks\WT\BA190326I\Block-3,WT,8,"[ 15.06799714  46.35991964  10.72362967  55.9579601  -20.11015492
  56.60155883]",0.7572870985066924,41.73913043478261,15.603004184274681,55.1136354107108,73.04347826086956,20.988256285488998,-0.6690776210919878,,15
179,F:\Fmr1 SD Tanks\WT\BA190326I\Block-3,WT,9,"[  8.16050689  53.70443997  10.43021083  41.88744568 -12.77797772
  59.19133117]",0.9924115924834157,56.08695652173913,8.355180678677481,40.71642825965842,75.65217391304348,17.766064330593377,-0.7194790974884548,,15
180,F:\Fmr1 SD Tanks\WT\BA190326I\Block-3,WT,10,"[ 13.35597314  58.26770483   4.07116716  46.09144607 -27.51406687
  65.06677052]",0.9476807837868719,52.173913043478265,13.115153335559881,46.07796320640759,73.04347826086956,19.475670033933973,-0.8248702517887057,,15
181,F:\Fmr1 SD Tanks\WT\BA190326I\Block-3,WT,11,"[ 74.24262821  44.37990298   7.97335308 224.11218466 -63.79964316
  55.70491015]",2.632670352431417,33.91304347826087,74.81379122450006,223.61689810105838,67.82608695652173,80.12578407094924,-0.7099966993204081,,15
182,F:\Fmr1 SD Tanks\WT\BA190326I\Block-3,WT,12,"[ 17.53470946  58.5673541   12.35635207 103.09613124 -26.59871861
  62.22756943]",2.06892527009706,57.391304347826086,18.27594489009211,94.7362266110704,79.56521739130434,34.45778435351373,-0.5843488440910116,,15
183,F:\Fmr1 SD Tanks\WT\BA190326I\Block-3,WT,13,"[  8.9089961   57.91073346   9.92138655  54.79551511 -16.06758713
  62.68998488]",1.43423535382217,58.69565217391305,9.0424896609479,52.69313086423133,76.95652173913044,21.874725398401992,-0.702807060825517,,15
184,F:\Fmr1 SD Tanks\WT\BA190326I\Block-3,WT,14,"[ 73.64876847  48.31774459   8.56202513 229.58578704 -57.58382981
  57.68350819]",2.836375222216586,37.82608695652174,74.19903963577632,228.349866930156,70.43478260869566,79.78277937840824,-0.6480906889992655,,15
185,F:\Fmr1 SD Tanks\WT\BA190326I\Block-3,WT,15,"[ 31.39424259  60.6659832   11.49925043 141.64306718 -27.44830927
  62.23796449]",2.7118641172677656,56.08695652173913,31.955245146369652,132.17631034974357,78.26086956521739,44.688598722838684,-0.41275627147965577,,15
186,F:\Fmr1 SD Tanks\WT\BA190326I\Block-3,WT,16,"[ 63.97189851  52.76419184   9.83304358 215.95586594 -49.20378469
  58.6269473 ]",3.3949208881823476,46.95652173913044,64.67877713933414,212.28403314726225,73.04347826086956,70.97186493657291,-0.5009686140272336,,15
187,/media/auerbach1/Auerbach_HD_WG/Fmr1 SD Tanks/WT/BA180409B/Block-2,WT,1,"[ 83.55808515  42.49363632   9.48351377 192.32770629 -47.17206489
  46.48666992]",4.467412850614624,48.26086956521739,84.77576379784648,191.60520152993533,62.608695652173914,83.66099762742867,-0.8552808036853592,,7
188,/media/auerbach1/Auerbach_HD_WG/Fmr1 SD Tanks/WT/BA180409B/Block-2,WT,2,"[ 83.55808515  42.49363632   9.48351377 192.32770629 -47.17206489
  46.48666992]",4.467412850614624,48.26086956521739,84.77576379784648,191.60520152993533,62.608695652173914,83.66099762742867,-0.8552808036853592,,7
189,/media/auerbach1/Auerbach_HD_WG/Fmr1 SD Tanks/WT/BA180409B/Block-2,WT,3,"[ 57.81188828  58.20761138   4.04648656 141.53277726  27.79225006
  55.29959616]",4.277409386167663,49.56521739130435,57.81193566307884,141.50038017505486,61.30434782608696,70.85238075322744,-0.9367644334169762,,7
190,/media/auerbach1/Auerbach_HD_WG/Fmr1 SD Tanks/WT/BA180409B/Block-2,WT,4,"[  44.46622474  456.66170131   17.71337555 -379.3273752    87.96836705
   79.01855745]",2.527765744324634,46.95652173913044,44.470423022978174,132.39270978209584,67.82608695652173,66.47235907515193,-0.9190117927549721,,7
191,/media/auerbach1/Auerbach_HD_WG/Fmr1 SD Tanks/WT/BA180409B/Block-2,WT,5,"[ 55.29201747  23.8842093   13.64584605 187.89547658 -80.62242843
  40.15688024]",4.055869591875143,46.95652173913044,72.13589408414676,186.7582955936616,63.91304347826087,88.73117389484919,-0.892898041790404,,7
192,/media/auerbach1/Auerbach_HD_WG/Fmr1 SD Tanks/WT/BA180409B/Block-2,WT,6,[33.04457565 66.35073237  3.38711592 78.81632515 36.629882   56.55241238],1.4023651253235399,50.869565217391305,33.044575795015625,78.77387335991368,70.43478260869566,36.25382038375768,-0.9413610894952067,,7
193,/media/auerbach1/Auerbach_HD_WG/Fmr1 SD Tanks/WT/BA180409B/Block-2,WT,7,"[ 50.46697768  85.39144207  13.43100571 136.09534038  58.14931961
  71.99321369]",2.970837100335818,48.26086956521739,50.615165686467684,134.57360547856692,65.21739130434783,65.5166989258247,-0.9214954510760645,,7
194,/media/auerbach1/Auerbach_HD_WG/Fmr1 SD Tanks/WT/BA180409B/Block-2,WT,8,"[  5.69303728   1.97570453  15.54968806  97.3831702  -38.47731621
  37.46892703]",1.54615999463395,44.34782608695652,46.51904393045701,96.93730462504232,63.91304347826087,36.89411824089036,-0.8105889317126476,,7
195,/media/auerbach1/Auerbach_HD_WG/Fmr1 SD Tanks/WT/BA180409B/Block-2,WT,10,"[ 58.16293617  53.72742302   6.48063769 118.46255047 -15.06621796
  44.99222088]",2.9976140995375613,49.56521739130435,53.07421865363246,118.23974255662291,62.608695652173914,51.95708358187334,-0.8900004941182214,,7
196,/media/auerbach1/Auerbach_HD_WG/Fmr1 SD Tanks/WT/BA180409B/Block-2,WT,11,"[ 62.965509    52.99995183   7.23147772 130.73992918 -18.78408428
  46.27835387]",3.265978482040567,49.56521739130435,59.33638877975467,130.33592099802786,62.608695652173914,56.49779913012702,-0.9289734972319208,,7
197,/media/auerbach1/Auerbach_HD_WG/Fmr1 SD Tanks/WT/BA180409B/Block-2,WT,12,"[ 71.13514074  53.53628815   3.8218483  161.33594524  19.34287635
  75.44807998]",4.187538985759131,49.56521739130435,71.13521515381449,180.37536260840048,65.21739130434783,82.90362914440924,-0.8820335509990542,,7
198,/media/auerbach1/Auerbach_HD_WG/Fmr1 SD Tanks/WT/BA180409B/Block-2,WT,13,"[ 45.76557578  74.8189294   11.65917689 143.55338898  40.53255275
  68.0499739 ]",2.958464544069762,46.95652173913044,45.925030933372014,129.53381152664787,63.91304347826087,68.27422950327544,-0.9260388560190231,,7
199,/media/auerbach1/Auerbach_HD_WG/Fmr1 SD Tanks/WT/BA180409B/Block-2,WT,15,"[ 77.75748144  79.94421433  12.36533813 197.79883099  55.94820109
  69.35656494]",3.2507855167172206,46.95652173913044,77.94406775574458,176.88101826452953,65.21739130434783,78.77710055022945,-0.8852997638690856,,7
